Epoch,Train Loss,Val Loss,Train RoC,Val RoC
0,0,0.0,0.0,0.0,0.0
1,0,0.0018882540326683728,0.002834595856627457,0.8237593284715276,0.8569987014790723
2,1,0.0014014946872819493,0.002764432821556474,0.9000748251734094,0.9082374299552821
3,2,0.0012877416854607487,0.00357607873902011,0.9175044744269292,0.9098170649447501
4,3,0.001218237253937037,0.002817323378107982,0.927054822359177,0.9052944474799423
5,4,0.0011857896465807373,0.0022490617600101344,0.9310443358006795,0.9340462397611645
6,5,0.001177737045075718,0.0022152339966322494,0.9322802671698541,0.9263682124623785
7,6,0.00114759053024318,0.0019969061297963084,0.9357268792593103,0.9348754944069683
8,7,0.001128639540626711,0.0021707219582929576,0.9378967409570009,0.9399049449252823
9,8,0.0011128671803961536,0.0026156089530246242,0.9394727642037748,0.9389126886944313
10,9,0.0011138772455215346,0.002752581319561457,0.9397555565903652,0.9418844431780693
11,10,0.0010870259108073919,0.0026309765603834156,0.9424411946922364,0.9380218309105286
12,11,0.0010792208545145209,0.0024171256356904595,0.943059156580647,0.9411257456148555
13,12,0.001078420230839946,0.0021534112570155096,0.9434275198514733,0.9458053555730743
14,13,0.0010587023329150394,0.0022311818126174963,0.9456060747937917,0.9436386203921509
15,14,0.0010601115366196676,0.002057179821553888,0.9454229978457962,0.9455468850420976
16,15,0.001043269876017942,0.001994720817459881,0.9474001807992419,0.9439920823253514
17,16,0.001035843861030707,0.0024916978965615157,0.9480936233342376,0.9378495570185196
18,17,0.0010194772938667907,0.0022881648407952356,0.9495631106782907,0.9454818595074375
19,18,0.0010066782315295876,0.001970810804103705,0.9508456008892164,0.9529886475922444
20,19,0.0009907786469315748,0.002015579614194165,0.9524602413760989,0.9455486360356868
21,20,0.0009734269004409192,0.0021231596874171964,0.9540311600306124,0.9514921450029628
22,21,0.0009680444432440158,0.0019639171847599043,0.9546813438667956,0.9535917454978572
23,22,0.0009543697034246901,0.002077077107190346,0.95590028861066,0.9498498721973656
24,23,0.0009457659758948544,0.0020686246207657225,0.9567884016172725,0.9518704790041941
25,24,0.0009380511996592374,0.0020112106660790997,0.9573504711308354,0.9555357861304594
26,25,0.0009232363020591385,0.0019442343727630212,0.9587725341048514,0.9550132339299577
27,26,0.0009095931057415129,0.001971571870017879,0.9600213016128183,0.9534887154432462
28,27,0.00090716597797463,0.002006325721261927,0.9600836626727514,0.9550568495884568
29,28,0.0008974605048152963,0.0018769287465689854,0.9608761575808131,0.9563326473948598
30,29,0.0008828220866193875,0.001950809736450714,0.9624917572350067,0.9559140803363818
31,30,0.0008744499143307478,0.0020173347798438743,0.9631315041160678,0.9572701850760428
32,31,0.0008542812607474211,0.002051701579969107,0.9646902066739822,0.9564552567414247
33,32,0.0008678305375071213,0.0019023515601681428,0.9639661947934677,0.9583528960439086
34,33,0.0008457070024307047,0.002072277703049101,0.9658168486469414,0.9581099854786918
35,34,0.0008504652604430779,0.0020619287564056185,0.964835871035273,0.957339349322823
36,35,0.0008509744176413518,0.001935255636435592,0.9653771450929102,0.9568082809262277
37,36,0.0008434257109351332,0.0020068979236458027,0.965874558125033,0.9587195700196469
38,37,0.0008364539892361201,0.0020324534570606368,0.9661445498038136,0.9579278423500881
39,38,0.000837289419008948,0.0020456471232375172,0.9658690308917675,0.9580310315859346
40,39,0.0008345389298501095,0.0019741132388160954,0.966260978542997,0.9586751982502798
41,40,0.0008279733485606418,0.0020346986474053886,0.9669871871444248,0.9580197695135303
42,41,0.0008186900804598295,0.0020062549354855474,0.9677379797861184,0.9588590525771641
43,42,0.0008196551313457731,0.0020638304329686184,0.9674668214157006,0.9604583862445126
44,43,0.0008186910641853821,0.002017281570634193,0.967615014030669,0.9586166593509624
45,44,0.0008109267878838243,0.0019712461819914747,0.9685440852530176,0.9589676141797052
46,45,0.0008130896355151789,0.002063038699317929,0.9681230032110593,0.9587918780958262
47,46,0.0008098468679032517,0.002027953279457046,0.9685084594001434,0.9576534139002626
48,47,0.0008052282011719714,0.0020008347431921905,0.9689637703019529,0.9593912750377159
49,48,0.0008098944434866786,0.002067757426477696,0.9687506200421933,0.9585584388141156
50,49,0.0008089753950602762,0.002015306284307392,0.9686544375787073,0.9592243337170927
51,50,0.0008045189095093477,0.0020674545695064206,0.9688214237990921,0.9581912077040534
52,51,0.0008069680865812193,0.0020478962470816147,0.9685921195421101,0.9584365855784188
53,52,0.0008078078005708396,0.0020696811766833583,0.9685725768244932,0.9588798257283835
54,53,0.000808299320483568,0.0020149765619723306,0.9685075888102883,0.9586479384637181
55,54,0.0008017797994099571,0.002040760576901406,0.9688897119562356,0.9578351988710867
56,55,0.0008046367164685539,0.0020562824928750277,0.9687175199122122,0.9584811563243301
57,56,0.0007980794309392291,0.002026394325780504,0.9695035309504817,0.9588380804494004
58,57,0.0008011273387506843,0.001995828057498593,0.9692351032964985,0.9595946688612453
59,58,0.0007946301551456455,0.0020507597021298765,0.9696830850465057,0.9588457211486996
60,59,0.000797845099836514,0.0020382154327225144,0.9697138442008593,0.958595886199743
